,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
15287,AL042001,CHANTAL,20010820.0,1800.0,,TS,17.9N,86.7W,55.0,1006.0,,,,,,,,,,,,
15288,AL042001,CHANTAL,20010821.0,0.0,,TS,18.1N,87.7W,60.0,1000.0,,,,,,,,,,,,
15289,AL042001,CHANTAL,20010821.0,200.0,L,TS,18.1N,87.8W,60.0,999.0,,,,,,,,,,,,
15290,AL042001,CHANTAL,20010821.0,600.0,,TS,18.2N,88.1W,55.0,1000.0,,,,,,,,,,,,
15291,AL042001,CHANTAL,20010821.0,1200.0,,TS,18.4N,88.7W,45.0,1002.0,,,,,,,,,,,,
15292,AL042001,CHANTAL,20010821.0,1800.0,,TS,18.6N,89.5W,35.0,1006.0,,,,,,,,,,,,
15293,AL042001,CHANTAL,20010822.0,0.0,,TD,18.7N,90.3W,25.0,1007.0,,,,,,,,,,,,
15294,AL042001,CHANTAL,20010822.0,600.0,,TD,18.4N,91.2W,25.0,1008.0,,,,,,,,,,,,
15295,AL042001,CHANTAL,20010822.0,1200.0,,TD,17.9N,92.2W,25.0,1009.0,,,,,,,,,,,,
15296,AL052001,DEAN,20010822.0,1200.0,,TS,17.9N,64.3W,45.0,1010.0,,,,,,,,,,,,
15297,AL052001,DEAN,20010822.0,1800.0,,TS,19.1N,65.9W,50.0,1009.0,,,,,,,,,,,,
15298,AL052001,DEAN,20010823.0,0.0,,TS,19.8N,67.4W,50.0,1010.0,,,,,,,,,,,,
15299,AL052001,DEAN,20010823.0,600.0,,TS,20.7N,68.9W,50.0,1010.0,,,,,,,,,,,,
15300,AL052001,DEAN,20010823.0,1200.0,,TD,21.6N,69.8W,30.0,1012.0,,,,,,,,,,,,
15301,AL052001,DEAN,20010823.0,1800.0,,WV,23.0N,70.2W,25.0,1012.0,,,,,,,,,,,,
15302,AL052001,DEAN,20010824.0,0.0,,LO,24.6N,70.8W,25.0,1013.0,,,,,,,,,,,,
15303,AL052001,DEAN,20010824.0,600.0,,LO,26.6N,70.7W,25.0,1013.0,,,,,,,,,,,,
15304,AL052001,DEAN,20010824.0,1200.0,,LO,28.6N,70.7W,25.0,1012.0,,,,,,,,,,,,
15305,AL052001,DEAN,20010824.0,1800.0,,LO,30.3N,70.2W,25.0,1012.0,,,,,,,,,,,,
15306,AL052001,DEAN,20010825.0,0.0,,LO,31.5N,69.4W,25.0,1011.0,,,,,,,,,,,,
15307,AL052001,DEAN,20010825.0,600.0,,LO,32.7N,67.9W,25.0,1011.0,,,,,,,,,,,,
15308,AL052001,DEAN,20010825.0,1200.0,,LO,34.0N,66.5W,25.0,1010.0,,,,,,,,,,,,
15309,AL052001,DEAN,20010825.0,1800.0,,LO,35.0N,66.0W,25.0,1008.0,,,,,,,,,,,,
15310,AL052001,DEAN,20010826.0,0.0,,LO,35.0N,66.0W,25.0,1008.0,,,,,,,,,,,,
15311,AL052001,DEAN,20010826.0,600.0,,LO,35.0N,66.0W,25.0,1008.0,,,,,,,,,,,,
15312,AL052001,DEAN,20010826.0,1200.0,,LO,35.2N,65.5W,25.0,1008.0,,,,,,,,,,,,
15313,AL052001,DEAN,20010826.0,1800.0,,TD,35.5N,65.0W,30.0,1004.0,,,,,,,,,,,,
15314,AL052001,DEAN,20010827.0,0.0,,TS,36.3N,63.3W,40.0,1001.0,,,,,,,,,,,,
15315,AL052001,DEAN,20010827.0,600.0,,TS,37.7N,62.0W,50.0,1000.0,,,,,,,,,,,,
15316,AL052001,DEAN,20010827.0,1200.0,,TS,38.9N,60.7W,55.0,996.0,,,,,,,,,,,,
15317,AL052001,DEAN,20010827.0,1800.0,,TS,40.6N,59.4W,60.0,994.0,,,,,,,,,,,,
15318,AL052001,DEAN,20010828.0,0.0,,TS,42.1N,57.5W,60.0,995.0,,,,,,,,,,,,
15319,AL052001,DEAN,20010828.0,600.0,,TS,43.5N,56.0W,55.0,996.0,,,,,,,,,,,,
15320,AL052001,DEAN,20010828.0,1200.0,,TS,44.0N,53.4W,50.0,997.0,,,,,,,,,,,,
15321,AL052001,DEAN,20010828.0,1800.0,,EX,45.5N,50.5W,45.0,998.0,,,,,,,,,,,,
15322,AL052001,DEAN,20010829.0,0.0,,EX,47.0N,48.5W,45.0,999.0,,,,,,,,,,,,
15323,AL052001,DEAN,20010829.0,600.0,,EX,49.0N,45.0W,45.0,999.0,,,,,,,,,,,,
15324,AL052001,DEAN,20010829.0,1200.0,,EX,51.0N,40.9W,40.0,1000.0,,,,,,,,,,,,
15325,AL062001,ERIN,20010901.0,1800.0,,TD,12.5N,34.3W,30.0,1006.0,,,,,,,,,,,,
15326,AL062001,ERIN,20010902.0,0.0,,TD,12.9N,35.9W,30.0,1005.0,,,,,,,,,,,,
15327,AL062001,ERIN,20010902.0,600.0,,TS,13.2N,37.5W,40.0,1002.0,,,,,,,,,,,,
15328,AL062001,ERIN,20010902.0,1200.0,,TS,13.5N,39.0W,45.0,1003.0,,,,,,,,,,,,
15329,AL062001,ERIN,20010902.0,1800.0,,TS,14.1N,40.6W,45.0,1003.0,,,,,,,,,,,,
15330,AL062001,ERIN,20010903.0,0.0,,TS,14.7N,42.2W,45.0,1003.0,,,,,,,,,,,,
15331,AL062001,ERIN,20010903.0,600.0,,TS,15.3N,43.7W,50.0,1003.0,,,,,,,,,,,,
15332,AL062001,ERIN,20010903.0,1200.0,,TS,15.9N,45.3W,50.0,1003.0,,,,,,,,,,,,
15333,AL062001,ERIN,20010903.0,1800.0,,TS,16.3N,47.1W,40.0,1002.0,,,,,,,,,,,,
15334,AL062001,ERIN,20010904.0,0.0,,TS,16.7N,48.7W,40.0,1002.0,,,,,,,,,,,,
15335,AL062001,ERIN,20010904.0,600.0,,TS,17.0N,50.3W,45.0,1000.0,,,,,,,,,,,,
15336,AL062001,ERIN,20010904.0,1200.0,,TS,17.0N,52.0W,45.0,1000.0,,,,,,,,,,,,
15337,AL062001,ERIN,20010904.0,1800.0,,TS,17.2N,53.4W,45.0,1000.0,,,,,,,,,,,,
15338,AL062001,ERIN,20010905.0,0.0,,TS,17.4N,54.8W,45.0,1000.0,,,,,,,,,,,,
15339,AL062001,ERIN,20010905.0,600.0,,TS,17.8N,55.9W,45.0,1000.0,,,,,,,,,,,,
15340,AL062001,ERIN,20010905.0,1200.0,,TS,18.1N,57.0W,35.0,1013.0,,,,,,,,,,,,
15341,AL062001,ERIN,20010905.0,1800.0,,LO,19.0N,57.9W,25.0,1014.0,,,,,,,,,,,,
15342,AL062001,ERIN,20010906.0,0.0,,LO,20.1N,58.1W,15.0,1015.0,,,,,,,,,,,,
15343,AL062001,ERIN,20010906.0,600.0,,LO,21.2N,58.2W,15.0,1015.0,,,,,,,,,,,,
15344,AL062001,ERIN,20010906.0,1200.0,,LO,22.2N,58.3W,20.0,1014.0,,,,,,,,,,,,
15345,AL062001,ERIN,20010906.0,1800.0,,TD,23.2N,58.4W,25.0,1013.0,,,,,,,,,,,,
15346,AL062001,ERIN,20010907.0,0.0,,TD,23.9N,58.1W,25.0,1012.0,,,,,,,,,,,,
15347,AL062001,ERIN,20010907.0,600.0,,TD,24.4N,57.6W,30.0,1008.0,,,,,,,,,,,,
15348,AL062001,ERIN,20010907.0,1200.0,,TD,24.9N,57.8W,30.0,1008.0,,,,,,,,,,,,
15349,AL062001,ERIN,20010907.0,1800.0,,TS,25.3N,58.0W,35.0,1005.0,,,,,,,,,,,,
15350,AL062001,ERIN,20010908.0,0.0,,TS,26.0N,58.3W,35.0,1004.0,,,,,,,,,,,,
15351,AL062001,ERIN,20010908.0,600.0,,TS,26.5N,58.8W,40.0,999.0,,,,,,,,,,,,
15352,AL062001,ERIN,20010908.0,1200.0,,TS,27.2N,59.2W,45.0,999.0,,,,,,,,,,,,
15353,AL062001,ERIN,20010908.0,1800.0,,TS,28.4N,59.8W,60.0,994.0,,,,,,,,,,,,
15354,AL062001,ERIN,20010909.0,0.0,,HU,29.7N,60.4W,75.0,987.0,,,,,,,,,,,,
15355,AL062001,ERIN,20010909.0,600.0,,HU,30.6N,61.3W,90.0,982.0,,,,,,,,,,,,
15356,AL062001,ERIN,20010909.0,1200.0,,HU,31.5N,62.2W,95.0,979.0,,,,,,,,,,,,
15357,AL062001,ERIN,20010909.0,1800.0,,HU,32.4N,62.8W,105.0,968.0,,,,,,,,,,,,
15358,AL062001,ERIN,20010910.0,0.0,,HU,33.3N,63.3W,105.0,969.0,,,,,,,,,,,,
15359,AL062001,ERIN,20010910.0,600.0,,HU,34.2N,64.1W,105.0,969.0,,,,,,,,,,,,
15360,AL062001,ERIN,20010910.0,1200.0,,HU,34.9N,64.7W,100.0,969.0,,,,,,,,,,,,
15361,AL062001,ERIN,20010910.0,1800.0,,HU,35.7N,65.4W,90.0,970.0,,,,,,,,,,,,
15362,AL062001,ERIN,20010911.0,0.0,,HU,36.4N,65.7W,80.0,973.0,,,,,,,,,,,,
15363,AL062001,ERIN,20010911.0,600.0,,HU,36.9N,65.9W,80.0,976.0,,,,,,,,,,,,
15364,AL062001,ERIN,20010911.0,1200.0,,HU,37.4N,65.6W,80.0,976.0,,,,,,,,,,,,
15365,AL062001,ERIN,20010911.0,1800.0,,HU,37.8N,65.1W,80.0,976.0,,,,,,,,,,,,
15366,AL062001,ERIN,20010912.0,0.0,,HU,38.0N,64.3W,80.0,976.0,,,,,,,,,,,,
15367,AL062001,ERIN,20010912.0,600.0,,HU,38.0N,63.3W,75.0,979.0,,,,,,,,,,,,
15368,AL062001,ERIN,20010912.0,1200.0,,HU,37.9N,62.6W,75.0,979.0,,,,,,,,,,,,
15369,AL062001,ERIN,20010912.0,1800.0,,HU,37.9N,62.0W,75.0,979.0,,,,,,,,,,,,
15370,AL062001,ERIN,20010913.0,0.0,,HU,38.1N,61.4W,75.0,979.0,,,,,,,,,,,,
15371,AL062001,ERIN,20010913.0,600.0,,HU,38.3N,61.0W,70.0,982.0,,,,,,,,,,,,
15372,AL062001,ERIN,20010913.0,1200.0,,HU,38.8N,60.6W,70.0,982.0,,,,,,,,,,,,
15373,AL062001,ERIN,20010913.0,1800.0,,HU,39.6N,60.2W,70.0,982.0,,,,,,,,,,,,
15374,AL062001,ERIN,20010914.0,0.0,,HU,40.6N,59.3W,70.0,982.0,,,,,,,,,,,,
15375,AL062001,ERIN,20010914.0,600.0,,HU,42.0N,58.1W,65.0,987.0,,,,,,,,,,,,
15376,AL062001,ERIN,20010914.0,1200.0,,HU,43.3N,56.7W,65.0,987.0,,,,,,,,,,,,
15377,AL062001,ERIN,20010914.0,1800.0,,HU,44.7N,55.2W,65.0,984.0,,,,,,,,,,,,
15378,AL062001,ERIN,20010915.0,0.0,,TS,46.7N,52.7W,60.0,981.0,,,,,,,,,,,,
15379,AL062001,ERIN,20010915.0,600.0,,EX,49.0N,51.0W,60.0,981.0,,,,,,,,,,,,
15380,AL062001,ERIN,20010915.0,1200.0,,EX,52.0N,49.0W,55.0,978.0,,,,,,,,,,,,
15381,AL062001,ERIN,20010915.0,1800.0,,EX,55.0N,47.5W,55.0,976.0,,,,,,,,,,,,
15382,AL062001,ERIN,20010916.0,0.0,,EX,58.0N,46.0W,55.0,972.0,,,,,,,,,,,,
15383,AL062001,ERIN,20010916.0,600.0,,EX,60.0N,44.5W,55.0,976.0,,,,,,,,,,,,
15384,AL062001,ERIN,20010916.0,1200.0,,EX,61.5N,42.0W,55.0,981.0,,,,,,,,,,,,
15385,AL062001,ERIN,20010916.0,1800.0,,EX,63.0N,38.9W,50.0,985.0,,,,,,,,,,,,
15386,AL062001,ERIN,20010917.0,0.0,,EX,65.0N,35.0W,40.0,995.0,,,,,,,,,,,,
15387,AL072001,FELIX,20010907.0,1800.0,,TD,13.9N,28.4W,30.0,1008.0,,,,,,,,,,,,
15388,AL072001,FELIX,20010908.0,0.0,,TD,14.4N,29.5W,30.0,1007.0,,,,,,,,,,,,
15389,AL072001,FELIX,20010908.0,600.0,,TD,14.8N,31.0W,30.0,1007.0,,,,,,,,,,,,
15390,AL072001,FELIX,20010908.0,1200.0,,TD,15.0N,33.0W,30.0,1008.0,,,,,,,,,,,,
15391,AL072001,FELIX,20010908.0,1800.0,,WV,15.0N,35.1W,25.0,1009.0,,,,,,,,,,,,
15392,AL072001,FELIX,20010909.0,0.0,,WV,15.0N,37.0W,25.0,1009.0,,,,,,,,,,,,
15393,AL072001,FELIX,20010909.0,600.0,,WV,15.0N,38.7W,25.0,1009.0,,,,,,,,,,,,
15394,AL072001,FELIX,20010909.0,1200.0,,WV,15.0N,40.2W,25.0,1009.0,,,,,,,,,,,,
15395,AL072001,FELIX,20010909.0,1800.0,,WV,15.0N,41.7W,25.0,1009.0,,,,,,,,,,,,
15396,AL072001,FELIX,20010910.0,0.0,,WV,15.2N,43.1W,25.0,1009.0,,,,,,,,,,,,
15397,AL072001,FELIX,20010910.0,600.0,,TD,16.0N,43.7W,30.0,1008.0,,,,,,,,,,,,
15398,AL072001,FELIX,20010910.0,1200.0,,TD,16.5N,44.8W,30.0,1008.0,,,,,,,,,,,,
15399,AL072001,FELIX,20010910.0,1800.0,,TD,16.9N,45.8W,30.0,1007.0,,,,,,,,,,,,
15400,AL072001,FELIX,20010911.0,0.0,,TD,17.3N,46.8W,30.0,1006.0,,,,,,,,,,,,
15401,AL072001,FELIX,20010911.0,600.0,,TD,17.8N,47.4W,30.0,1004.0,,,,,,,,,,,,
15402,AL072001,FELIX,20010911.0,1200.0,,TS,18.6N,47.7W,35.0,1003.0,,,,,,,,,,,,
15403,AL072001,FELIX,20010911.0,1800.0,,TS,19.4N,48.0W,35.0,1003.0,,,,,,,,,,,,
15404,AL072001,FELIX,20010912.0,0.0,,TS,20.2N,48.4W,40.0,1000.0,,,,,,,,,,,,
15405,AL072001,FELIX,20010912.0,600.0,,TS,21.0N,48.8W,45.0,998.0,,,,,,,,,,,,
15406,AL072001,FELIX,20010912.0,1200.0,,TS,22.0N,48.9W,55.0,994.0,,,,,,,,,,,,
15407,AL072001,FELIX,20010912.0,1800.0,,TS,22.9N,49.0W,60.0,993.0,,,,,,,,,,,,
15408,AL072001,FELIX,20010913.0,0.0,,HU,23.9N,48.9W,65.0,987.0,,,,,,,,,,,,
15409,AL072001,FELIX,20010913.0,600.0,,HU,24.8N,48.6W,75.0,979.0,,,,,,,,,,,,
15410,AL072001,FELIX,20010913.0,1200.0,,HU,25.9N,48.4W,85.0,972.0,,,,,,,,,,,,
15411,AL072001,FELIX,20010913.0,1800.0,,HU,27.1N,48.0W,95.0,966.0,,,,,,,,,,,,
15412,AL072001,FELIX,20010914.0,0.0,,HU,28.2N,47.2W,100.0,962.0,,,,,,,,,,,,
15413,AL072001,FELIX,20010914.0,600.0,,HU,29.3N,46.6W,100.0,962.0,,,,,,,,,,,,
15414,AL072001,FELIX,20010914.0,1200.0,,HU,30.1N,45.5W,95.0,966.0,,,,,,,,,,,,
15415,AL072001,FELIX,20010914.0,1800.0,,HU,30.9N,44.3W,90.0,970.0,,,,,,,,,,,,
15416,AL072001,FELIX,20010915.0,0.0,,HU,31.2N,42.8W,90.0,970.0,,,,,,,,,,,,
15417,AL072001,FELIX,20010915.0,600.0,,HU,31.5N,41.4W,90.0,970.0,,,,,,,,,,,,
15418,AL072001,FELIX,20010915.0,1200.0,,HU,31.7N,39.5W,90.0,970.0,,,,,,,,,,,,
15419,AL072001,FELIX,20010915.0,1800.0,,HU,32.1N,37.6W,85.0,975.0,,,,,,,,,,,,
15420,AL072001,FELIX,20010916.0,0.0,,HU,32.1N,36.0W,85.0,975.0,,,,,,,,,,,,
15421,AL072001,FELIX,20010916.0,600.0,,HU,32.6N,34.8W,80.0,976.0,,,,,,,,,,,,
15422,AL072001,FELIX,20010916.0,1200.0,,HU,33.4N,33.3W,75.0,977.0,,,,,,,,,,,,
15423,AL072001,FELIX,20010916.0,1800.0,,HU,34.3N,32.4W,70.0,979.0,,,,,,,,,,,,
15424,AL072001,FELIX,20010917.0,0.0,,HU,35.1N,32.0W,70.0,981.0,,,,,,,,,,,,
15425,AL072001,FELIX,20010917.0,600.0,,HU,35.4N,31.7W,65.0,983.0,,,,,,,,,,,,
15426,AL072001,FELIX,20010917.0,1200.0,,TS,35.3N,31.5W,60.0,985.0,,,,,,,,,,,,
15427,AL072001,FELIX,20010917.0,1800.0,,TS,35.2N,31.8W,55.0,990.0,,,,,,,,,,,,
15428,AL072001,FELIX,20010918.0,0.0,,TS,35.0N,32.0W,45.0,995.0,,,,,,,,,,,,
15429,AL072001,FELIX,20010918.0,600.0,,TS,34.8N,32.0W,40.0,998.0,,,,,,,,,,,,
15430,AL072001,FELIX,20010918.0,1200.0,,TS,34.7N,31.9W,35.0,1001.0,,,,,,,,,,,,
15431,AL072001,FELIX,20010918.0,1800.0,,TD,34.7N,31.7W,30.0,1002.0,,,,,,,,,,,,
15432,AL072001,FELIX,20010919.0,0.0,,TD,34.6N,31.6W,25.0,1002.0,,,,,,,,,,,,
15433,AL082001,GABRIELLE,20010911.0,1800.0,,TD,25.8N,84.1W,25.0,1010.0,,,,,,,,,,,,
15434,AL082001,GABRIELLE,20010912.0,0.0,,TD,25.7N,84.6W,25.0,1009.0,,,,,,,,,,,,
15435,AL082001,GABRIELLE,20010912.0,600.0,,TD,25.7N,85.0W,25.0,1008.0,,,,,,,,,,,,
15436,AL082001,GABRIELLE,20010912.0,1200.0,,TD,25.6N,85.3W,25.0,1008.0,,,,,,,,,,,,
15437,AL082001,GABRIELLE,20010912.0,1800.0,,TD,25.4N,85.4W,30.0,1007.0,,,,,,,,,,,,
15438,AL082001,GABRIELLE,20010913.0,0.0,,TD,25.1N,85.7W,30.0,1005.0,,,,,,,,,,,,
15439,AL082001,GABRIELLE,20010913.0,600.0,,TD,25.2N,85.3W,30.0,1005.0,,,,,,,,,,,,
15440,AL082001,GABRIELLE,20010913.0,1200.0,,TS,25.3N,84.9W,35.0,1003.0,,,,,,,,,,,,
15441,AL082001,GABRIELLE,20010913.0,1800.0,,TS,25.4N,84.5W,40.0,998.0,,,,,,,,,,,,
15442,AL082001,GABRIELLE,20010914.0,0.0,,TS,25.4N,84.1W,45.0,997.0,,,,,,,,,,,,
15443,AL082001,GABRIELLE,20010914.0,600.0,,TS,25.8N,83.6W,50.0,992.0,,,,,,,,,,,,
15444,AL082001,GABRIELLE,20010914.0,1200.0,L,TS,27.1N,82.6W,60.0,983.0,,,,,,,,,,,,
15445,AL082001,GABRIELLE,20010914.0,1800.0,,TS,28.0N,81.8W,45.0,994.0,,,,,,,,,,,,
15446,AL082001,GABRIELLE,20010915.0,0.0,,TS,28.6N,81.4W,40.0,995.0,,,,,,,,,,,,
15447,AL082001,GABRIELLE,20010915.0,600.0,,TS,28.6N,80.9W,40.0,995.0,,,,,,,,,,,,
15448,AL082001,GABRIELLE,20010915.0,1200.0,,TS,28.9N,80.1W,40.0,998.0,,,,,,,,,,,,
15449,AL082001,GABRIELLE,20010915.0,1800.0,,TS,29.8N,79.0W,45.0,999.0,,,,,,,,,,,,
15450,AL082001,GABRIELLE,20010916.0,0.0,,TS,30.4N,77.9W,50.0,998.0,,,,,,,,,,,,
15451,AL082001,GABRIELLE,20010916.0,600.0,,TS,30.8N,76.8W,50.0,998.0,,,,,,,,,,,,
15452,AL082001,GABRIELLE,20010916.0,1200.0,,TS,31.6N,74.9W,55.0,995.0,,,,,,,,,,,,
15453,AL082001,GABRIELLE,20010916.0,1800.0,,TS,32.3N,72.8W,55.0,995.0,,,,,,,,,,,,
15454,AL082001,GABRIELLE,20010917.0,0.0,,HU,33.1N,70.7W,65.0,991.0,,,,,,,,,,,,
15455,AL082001,GABRIELLE,20010917.0,600.0,,HU,34.0N,68.5W,65.0,991.0,,,,,,,,,,,,
15456,AL082001,GABRIELLE,20010917.0,1200.0,,HU,35.3N,66.6W,70.0,983.0,,,,,,,,,,,,
15457,AL082001,GABRIELLE,20010917.0,1800.0,,HU,36.2N,64.7W,70.0,983.0,,,,,,,,,,,,
15458,AL082001,GABRIELLE,20010918.0,0.0,,TS,36.9N,62.9W,60.0,987.0,,,,,,,,,,,,
15459,AL082001,GABRIELLE,20010918.0,600.0,,TS,37.9N,61.8W,55.0,990.0,,,,,,,,,,,,
15460,AL082001,GABRIELLE,20010918.0,1200.0,,TS,39.0N,60.4W,55.0,990.0,,,,,,,,,,,,
15461,AL082001,GABRIELLE,20010918.0,1800.0,,TS,40.2N,58.9W,60.0,980.0,,,,,,,,,,,,
15462,AL082001,GABRIELLE,20010919.0,0.0,,TS,41.5N,57.5W,60.0,975.0,,,,,,,,,,,,
15463,AL082001,GABRIELLE,20010919.0,600.0,,EX,42.8N,55.5W,55.0,976.0,,,,,,,,,,,,
15464,AL082001,GABRIELLE,20010919.0,1200.0,,EX,43.5N,54.0W,60.0,978.0,,,,,,,,,,,,
15465,AL082001,GABRIELLE,20010919.0,1800.0,,EX,46.5N,52.0W,60.0,986.0,,,,,,,,,,,,
15466,AL082001,GABRIELLE,20010920.0,0.0,,EX,48.5N,48.5W,60.0,988.0,,,,,,,,,,,,
15467,AL082001,GABRIELLE,20010920.0,600.0,,EX,50.0N,46.0W,60.0,986.0,,,,,,,,,,,,
15468,AL082001,GABRIELLE,20010920.0,1200.0,,EX,52.0N,43.0W,60.0,984.0,,,,,,,,,,,,
15469,AL082001,GABRIELLE,20010920.0,1800.0,,EX,54.0N,40.0W,65.0,981.0,,,,,,,,,,,,
15470,AL082001,GABRIELLE,20010921.0,0.0,,EX,55.0N,37.5W,65.0,981.0,,,,,,,,,,,,
15471,AL082001,GABRIELLE,20010921.0,600.0,,EX,55.0N,35.0W,65.0,981.0,,,,,,,,,,,,
15472,AL082001,GABRIELLE,20010921.0,1200.0,,EX,56.0N,32.5W,60.0,984.0,,,,,,,,,,,,
15473,AL082001,GABRIELLE,20010921.0,1800.0,,EX,57.5N,31.0W,55.0,987.0,,,,,,,,,,,,
15474,AL102001,HUMBERTO,20010921.0,1200.0,,TD,25.1N,64.2W,25.0,1012.0,,,,,,,,,,,,
15475,AL102001,HUMBERTO,20010921.0,1800.0,,TD,25.8N,65.0W,25.0,1012.0,,,,,,,,,,,,
15476,AL102001,HUMBERTO,20010922.0,0.0,,TD,26.5N,65.5W,25.0,1010.0,,,,,,,,,,,,
15477,AL102001,HUMBERTO,20010922.0,600.0,,TD,27.2N,65.9W,30.0,1010.0,,,,,,,,,,,,
15478,AL102001,HUMBERTO,20010922.0,1200.0,,TS,27.9N,66.3W,40.0,1007.0,,,,,,,,,,,,
15479,AL102001,HUMBERTO,20010922.0,1800.0,,TS,28.6N,66.7W,50.0,998.0,,,,,,,,,,,,
15480,AL102001,HUMBERTO,20010923.0,0.0,,TS,29.3N,67.0W,55.0,995.0,,,,,,,,,,,,
15481,AL102001,HUMBERTO,20010923.0,600.0,,TS,30.1N,67.3W,55.0,994.0,,,,,,,,,,,,
15482,AL102001,HUMBERTO,20010923.0,1200.0,,HU,31.0N,67.5W,65.0,990.0,,,,,,,,,,,,
15483,AL102001,HUMBERTO,20010923.0,1800.0,,HU,31.9N,67.4W,80.0,986.0,,,,,,,,,,,,
15484,AL102001,HUMBERTO,20010924.0,0.0,,HU,32.8N,67.1W,85.0,983.0,,,,,,,,,,,,
15485,AL102001,HUMBERTO,20010924.0,600.0,,HU,33.8N,66.8W,75.0,989.0,,,,,,,,,,,,
15486,AL102001,HUMBERTO,20010924.0,1200.0,,HU,35.0N,66.3W,70.0,990.0,,,,,,,,,,,,
15487,AL102001,HUMBERTO,20010924.0,1800.0,,HU,35.9N,65.4W,70.0,991.0,,,,,,,,,,,,
15488,AL102001,HUMBERTO,20010925.0,0.0,,HU,36.8N,64.3W,65.0,992.0,,,,,,,,,,,,
15489,AL102001,HUMBERTO,20010925.0,600.0,,HU,37.7N,63.4W,65.0,992.0,,,,,,,,,,,,
15490,AL102001,HUMBERTO,20010925.0,1200.0,,HU,38.5N,62.4W,65.0,992.0,,,,,,,,,,,,
15491,AL102001,HUMBERTO,20010925.0,1800.0,,HU,39.2N,61.6W,65.0,990.0,,,,,,,,,,,,
15492,AL102001,HUMBERTO,20010926.0,0.0,,HU,39.6N,60.7W,65.0,990.0,,,,,,,,,,,,
15493,AL102001,HUMBERTO,20010926.0,600.0,,HU,40.4N,60.3W,75.0,980.0,,,,,,,,,,,,
15494,AL102001,HUMBERTO,20010926.0,1200.0,,HU,41.0N,59.2W,90.0,970.0,,,,,,,,,,,,
15495,AL102001,HUMBERTO,20010926.0,1800.0,,HU,41.8N,57.5W,80.0,977.0,,,,,,,,,,,,
15496,AL102001,HUMBERTO,20010927.0,0.0,,HU,42.2N,54.6W,70.0,987.0,,,,,,,,,,,,
15497,AL102001,HUMBERTO,20010927.0,600.0,,HU,42.4N,51.3W,65.0,991.0,,,,,,,,,,,,
15498,AL102001,HUMBERTO,20010927.0,1200.0,,TS,42.2N,47.5W,60.0,994.0,,,,,,,,,,,,
15499,AL102001,HUMBERTO,20010927.0,1800.0,,TS,41.5N,44.5W,45.0,996.0,,,,,,,,,,,,
15500,AL112001,IRIS,20011004.0,1200.0,,TD,12.3N,58.2W,25.0,1011.0,,,,,,,,,,,,
15501,AL112001,IRIS,20011004.0,1800.0,,TD,12.8N,59.9W,30.0,1010.0,,,,,,,,,,,,
15502,AL112001,IRIS,20011005.0,0.0,,TD,13.4N,61.4W,30.0,1010.0,,,,,,,,,,,,
15503,AL112001,IRIS,20011005.0,600.0,,TD,14.0N,63.0W,30.0,1010.0,,,,,,,,,,,,
15504,AL112001,IRIS,20011005.0,1200.0,,TS,14.8N,64.5W,35.0,1008.0,,,,,,,,,,,,
15505,AL112001,IRIS,20011005.0,1800.0,,TS,15.5N,66.0W,45.0,1005.0,,,,,,,,,,,,
15506,AL112001,IRIS,20011006.0,0.0,,TS,15.7N,67.7W,50.0,1001.0,,,,,,,,,,,,
15507,AL112001,IRIS,20011006.0,600.0,,TS,16.0N,69.0W,55.0,998.0,,,,,,,,,,,,
15508,AL112001,IRIS,20011006.0,1200.0,,TS,16.5N,70.5W,55.0,998.0,,,,,,,,,,,,
15509,AL112001,IRIS,20011006.0,1800.0,,HU,16.9N,72.2W,65.0,992.0,,,,,,,,,,,,
15510,AL112001,IRIS,20011007.0,0.0,,HU,16.9N,74.0W,75.0,993.0,,,,,,,,,,,,
15511,AL112001,IRIS,20011007.0,600.0,,HU,16.9N,75.3W,75.0,989.0,,,,,,,,,,,,
15512,AL112001,IRIS,20011007.0,1200.0,,HU,17.3N,77.0W,75.0,989.0,,,,,,,,,,,,
15513,AL112001,IRIS,20011007.0,1800.0,,HU,17.4N,78.9W,75.0,991.0,,,,,,,,,,,,
15514,AL112001,IRIS,20011008.0,0.0,,HU,17.3N,80.6W,80.0,988.0,,,,,,,,,,,,
15515,AL112001,IRIS,20011008.0,600.0,,HU,17.2N,82.3W,90.0,963.0,,,,,,,,,,,,
15516,AL112001,IRIS,20011008.0,1200.0,,HU,17.1N,84.0W,120.0,950.0,,,,,,,,,,,,
15517,AL112001,IRIS,20011008.0,1800.0,,HU,16.8N,86.0W,115.0,950.0,,,,,,,,,,,,
15518,AL112001,IRIS,20011009.0,0.0,,HU,16.5N,88.0W,125.0,948.0,,,,,,,,,,,,
15519,AL112001,IRIS,20011009.0,200.0,L,HU,16.3N,88.4W,125.0,948.0,,,,,,,,,,,,
15520,AL112001,IRIS,20011009.0,600.0,,TS,16.2N,89.9W,60.0,1005.0,,,,,,,,,,,,
15521,AL112001,IRIS,20011009.0,1200.0,,TD,16.2N,91.9W,30.0,1004.0,,,,,,,,,,,,
